"","Date","value","zone","species","metric","creation_date"
"99","2023-04-19",0.0242165298160626,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"100","2023-04-19",0.0132972233869294,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"101","2023-04-20",0.0257899814927164,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"102","2023-04-20",0.0134005075604114,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"103","2023-04-21",0.036981400689298,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"104","2023-04-21",0.0204297392598601,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"105","2023-04-22",0.0307432599747401,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"106","2023-04-22",0.017920990209301,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"107","2023-04-23",0.0262241150454523,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"108","2023-04-23",0.0186631315053972,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"109","2023-04-24",0.0270161537287938,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"110","2023-04-24",0.0195688993895636,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"111","2023-04-25",0.0313428917583806,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"112","2023-04-25",0.0163756419573765,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"113","2023-04-26",0.0237726675076962,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"114","2023-04-26",0.0136607175916982,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"115","2023-04-27",0.0229658789537532,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"116","2023-04-27",0.0127281253210859,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"117","2023-04-28",0.0318639157774469,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"118","2023-04-28",0.0170736335985417,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"119","2023-04-29",0.0485456799536305,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"120","2023-04-29",0.02804152649117,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"121","2023-04-30",0.046204481961518,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"122","2023-04-30",0.0326761007004108,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"123","2023-05-01",0.0301900114003841,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"124","2023-05-01",0.0256349859106066,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"125","2023-05-02",0.02651403241287,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"126","2023-05-02",0.0145421867283997,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"127","2023-05-03",0.0311669276241556,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"128","2023-05-03",0.0153057138331131,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"129","2023-05-04",0.0438421734962213,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"130","2023-05-04",0.0179128925309939,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"131","2023-05-05",0.0517143596123439,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"132","2023-05-05",0.0226479147209553,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"133","2023-05-06",0.0579835645223804,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"134","2023-05-06",0.0311912097800492,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"135","2023-05-07",0.0323733636509852,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"136","2023-05-07",0.0252353414464834,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"137","2023-05-08",0.036462198962865,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"138","2023-05-08",0.0293107041780442,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"139","2023-05-09",0.0413419980030803,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"140","2023-05-09",0.029883044430797,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"141","2023-05-10",0.0409763876849628,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"142","2023-05-10",0.0269173608472458,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"143","2023-05-11",0.0351199141173878,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"144","2023-05-11",0.0265125048593748,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"145","2023-05-12",0.0347268084542119,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"146","2023-05-12",0.0236938607950623,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"147","2023-05-13",0.0376766823093592,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"148","2023-05-13",0.0241548363988192,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"149","2023-05-14",0.0373037355819254,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"150","2023-05-14",0.035819622761922,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"151","2023-05-15",0.0462810935039768,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"152","2023-05-15",0.0391373975711544,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"153","2023-05-16",0.0528504690425506,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"154","2023-05-16",0.0370402210834093,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"155","2023-05-17",0.0501434324423149,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"156","2023-05-17",0.036461961178228,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"157","2023-05-18",0.0577367454917553,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"158","2023-05-18",0.0373027229044471,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"159","2023-05-19",0.028667852758168,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"160","2023-05-19",0.0385075148344406,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"161","2023-05-20",0.0293854362052991,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"162","2023-05-20",0.0349588693964026,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
"163","2023-05-21",0.027434559712776,"RAMP zone 3","bluewhale","Probability of presence",2023-11-22
"164","2023-05-21",0.026063280828288,"RAMP zone 4","bluewhale","Probability of presence",2023-11-22
